4,3,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,3,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,3,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,3,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,3,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,4,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,4,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,4,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,4,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,5,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,5,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,5,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,5,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,7,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,7,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,7,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,7,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,7,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,8,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,8,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,8,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,8,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,8,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,8,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,8,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,9,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,9,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,9,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,9,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
4,9,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,0,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,0,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,1,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,1,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,1,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,2,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,2,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,2,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,2,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,2,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,3,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,3,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,4,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,4,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,4,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,4,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,5,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,5,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,6,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,8,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,8,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,9,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,9,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,9,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,9,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,9,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,9,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
5,9,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,0,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,0,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,0,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,0,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,0,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,0,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,1,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,1,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,4,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,4,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,4,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,4,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,4,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,5,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,6,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,6,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,6,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,6,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,6,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,7,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,7,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,8,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,8,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,8,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,9,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,9,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,9,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
6,9,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,1,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,1,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,1,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,1,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,2,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,2,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,2,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,3,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,4,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,4,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,4,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,6,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,7,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,7,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,7,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,7,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,7,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,8,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,8,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,8,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,9,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,9,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,9,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,9,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,9,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
7,9,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,0,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,0,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,0,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,0,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,2,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,3,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,4,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,4,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,4,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,4,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,7,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,8,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,8,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,8,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
8,8,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,3,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,3,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,4,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,5,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,5,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,5,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,5,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,5,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,5,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,6,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,6,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,7,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,8,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,8,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,8,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,8,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,8,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,8,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,9,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,9,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,9,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,9,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,9,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
9,9,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,0,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,0,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,0,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,1,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,1,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,1,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,1,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,1,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,2,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,2,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,3,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,3,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,3,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,4,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,4,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,4,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,4,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,5,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,5,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,5,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,5,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,6,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,6,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,6,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,6,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,6,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,6,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,7,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,8,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,8,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,8,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,0,8,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,2,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,2,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,2,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,2,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,3,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,4,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,4,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,4,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,4,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,5,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,7,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,7,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,7,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,7,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,8,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,8,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,9,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,9,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,9,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,9,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,9,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,1,9,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,1,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,1,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,1,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,1,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,1,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,1,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,2,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,2,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,2,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,2,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,3,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,4,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,5,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,5,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,5,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,5,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,5,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,5,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,7,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,8,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,8,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,8,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,9,1,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,9,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,9,3,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,9,4,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,2,9,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,3,1,5,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,3,1,6,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,3,1,7,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,3,1,8,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,3,1,9,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,3,2,0,",",C,U,N,I,-,B,e,r,g,a,m,o,t
1,3,2,2,",",C,U,N,I,-,B,e,r,g,a,m,o,t
